0.0,0.9,0.1,0.0
0.09765625,0.8951249284651097,0.10943063678423719,0.000919855358155834
0.1953125,0.8906445051482463,0.11474178506584203,0.0015446261051051387
0.29296875,0.8862182944103429,0.11927064419633639,0.002107989325281238
0.390625,0.8817950568332034,0.12339227323248816,0.0026405550948830985
0.48828125,0.8773547918444333,0.12725486245331125,0.003154779616396542
0.5859375,0.8728878037213653,0.13093492598238085,0.0036572208686980407
0.68359375,0.8683889419692118,0.13447787853337514,0.004151832200230383
0.78125,0.8638554076375505,0.13791311504780285,0.004641207884339177
0.87890625,0.8592857516529886,0.14126081553215133,0.0051271523654790405
0.9765625,0.8546793595981355,0.14453543111524625,0.005610974746757243
1.07421875,0.8500361631021105,0.14774763900842547,0.006093655227953494
1.171875,0.8453564673648559,0.15090551620727158,0.00657594566168071
1.26953125,0.8406408426666245,0.1540152828443372,0.0070584335671863094
1.3671875,0.8358900531979326,0.15708179374945566,0.007541584637821565
1.46484375,0.8311050086830787,0.16010887530837953,0.008025771968489082
1.5625,0.826286730464555,0.16309956334469597,0.008511296749971734
1.66015625,0.8214363270587194,0.16605627547899843,0.008998403293404343
1.7578125,0.8165549760862337,0.16898093882655105,0.00948729017794404
1.85546875,0.8116439105940542,0.17187508647372485,0.009978118681204714
1.953125,0.8067044084657535,0.1747399316399884,0.01047101926356492
2.05078125,0.8017377840430643,0.17757642557633513,0.01096609663178185
2.1484375,0.7967453813564406,0.18038530340158657,0.01146343374783395
2.24609375,0.7917285685441987,0.18316712085092834,0.011963095042692246
2.34375,0.7866887331613457,0.18592228407971986,0.012465129022605466
2.44140625,0.7816272781637806,0.18865107409101362,0.0129695704054153
2.5390625,0.7765456184110789,0.19135366695052014,0.01347644188928841
2.63671875,0.771445177573255,0.1940301506647213,0.013985755630881261
2.734375,0.7663273853563659,0.19668053938831379,0.014497514491688013
2.83203125,0.7611936749827356,0.19930478547266306,0.015011713097858568
2.9296875,0.7560454808785101,0.20190278975426532,0.015528338748624072
3.02734375,0.7508842365320378,0.20447441039445405,0.016047372200963646
3.125,0.7457113724958256,0.2070194705178274,0.016568788352385778
3.22265625,0.7405283145112388,0.2095377648460404,0.017092556839195878
3.3203125,0.7353364817403315,0.21202906548502648,0.017618642564277337
3.41796875,0.7301372850922361,0.21449312699376383,0.018147006165669402
3.515625,0.7249321256361764,0.21692969083889632,0.01867760443512662
3.61328125,0.7197223930927904,0.21933848932050687,0.019210390694192916
3.7109375,0.7145094643999641,0.22171924904000823,0.01974531513389683
3.80859375,0.7092947023483002,0.22407169396839516,0.020282325123287568
3.90625,0.7040794542842246,0.22639554816402466,0.020821365490865888
4.00390625,0.6988650508777142,0.22869053818117718,0.02136237878262387
4.1015625,0.6936528049537316,0.23095639520401592,0.02190530549942045
4.19921875,0.6884440103862459,0.23319285693598735,0.022450084316385607
4.296875,0.6832399410534538,0.23539966926937875,0.022996652286256563
4.39453125,0.6780418498541841,0.23757658775744278,0.023544945028483068
4.4921875,0.6728509677838701,0.23972337890790898,0.02409489690560272
4.58984375,0.6676685030717445,0.24183982131415527,0.024646441188097955
4.6875,0.6624956403756178,0.2439257066386039,0.025199510208883245
4.78515625,0.6573335400375274,0.24598084046166888,0.02575403550827176
4.8828125,0.6521833373959233,0.2480050430064137,0.026309947970319176
4.98046875,0.6470461421572565,0.24999814975050777,0.026867177951115692
5.078125,0.6419230378240715,0.2519600119337214,0.02742565539973119
5.17578125,0.6368150811796951,0.2538904969691602,0.02798530997221157
5.2734375,0.6317233018283843,0.25578948876674545,0.028546071139182196
5.37109375,0.6266487017915143,0.25765688797432673,0.02910786828748815
5.46875,0.621592255155801,0.25949261214444286,0.029670630815919957
5.56640625,0.6165549077756242,0.2612965958310114,0.030234288225825395
5.6640625,0.6115375770267217,0.2630687906226922,0.03079877020645534
5.76171875,0.6065411516094729,0.26480916511680713,0.03136400671543578
5.859375,0.6015664914020813,0.2665177048401691,0.031929928054703446
5.95703125,0.5966144273606419,0.2681944121185488,0.0324964649419504
6.0546875,0.591685761465649,0.26983930590288646,0.03306354857777144
6.15234375,0.5867812667128071,0.2714524215517598,0.03363111070881908
6.25,0.5819016871465892,0.2730338105774815,0.034199083687003654
6.34765625,0.577047737935189,0.27458354035709015,0.03476740052484552
6.4453125,0.5722201054853298,0.27610169381263144,0.03533599494736329
