0.0006329,0.00077382,0.0005549,0.0005174,2.9272e+05,1.8965e+13,0.14979,0.15827
0.0009204,0.0015558,0.0017968,0.0010388,0.56987,0.1566,0.14325,0.073519
0.0018358,0.0030618,0.0021418,0.0020378,0.23949,0.036515,0.12076,0.031821
0.0035698,0.0057528,0.0040438,0.0041218,0.13601,0.013674,0.094713,0.013385
0.0073868,0.012083,0.0084618,0.0083168,0.086616,0.0055372,0.071296,0.0055179
0.014428,0.025098,0.016003,0.016121,0.05808,0.0021677,0.052389,0.0021663
