0.012333,0.012319,0.0085527,0.0019013,0.0011942,0.044087
0.02371,0.022504,0.01518,0.00079697,0.00050106,0.030772
0.046465,0.043361,0.030391,0.00033259,0.00020245,0.021583
0.096907,0.088578,0.061823,0.0001381,8.5727e-05,0.015186
0.19621,0.18172,0.13049,5.68e-05,3.5359e-05,0.010706
0.41009,0.3684,0.25102,2.2768e-05,1.3821e-05,0.0075564
