0.00010077,0.0001376,7.8351e-05,0.59323,0.043505,0.58136
0.00016527,0.00018694,0.00011606,0.21465,0.01656,0.35012
0.00039823,0.00037256,0.00026642,0.082268,0.0056191,0.2269
0.00072836,0.00066586,0.00047523,0.034313,0.001933,0.15173
0.0013257,0.0012557,0.00088386,0.015195,0.00067723,0.10335
0.0025917,0.0024297,0.0017847,0.0069957,0.00023936,0.071236
0.0051337,0.0044197,0.0034637,0.0033047,8.4355e-05,0.049495
