0.0083948,0.011919,0.012899,0.011589,0.044087,0.0019015,0.04115,0.0011944
0.014646,0.023577,0.024996,0.023837,0.030772,0.00079717,0.029525,0.00050129
0.030397,0.047035,0.044948,0.04486,0.021583,0.00033288,0.02107,0.00020278
0.061441,0.093048,0.096627,0.087885,0.015186,0.0001385,0.014969,8.6185e-05
0.12268,0.18732,0.18668,0.18667,0.010706,5.7357e-05,0.010615,3.6007e-05
0.2769,0.39728,0.36631,0.35786,0.0075571,2.3539e-05,0.0075196,1.4738e-05
